PMID,Drug/metabilite name,Characteristics,Value,Unit,Summary Statistics,variation type,variation value,Interval type,Interval low,Interval high,Frequency,Route,Schedule,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
23018469,metformin,dose,850,mg,,,,,,,every 12h,oral,throughout gestation after being diagosed with PCOS or T2DM before pregnancy,17.0,materanl,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,105,2025-12-02T16:05:21.408417
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,12.0,,oral,,6.0,maternal,1st trimester,10-14 weeks gestation,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,107,2025-12-02T16:05:06.199640
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,15.0,maternal,2nd trimester,22-26 weeks gestation,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,108,2025-12-02T16:05:06.199640
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,13.0,maternal,3rd trimester,34-38 weeks gestation,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,109,2025-12-02T16:05:06.199640
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,14.0,maternal,postpartum,>=12 weeks,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,110,2025-12-02T16:05:06.199640
28069720.0,metformin,dose,,g/day,,,,minmax,0.5,3.0,,oral,,25.0,maternal,pregnancy/postpartum,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,111,2025-12-02T16:05:06.199640
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,12.0,,oral,,6.0,maternal,1st trimester,10-14 weeks gestation,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,107,2025-12-02T16:05:11.478648
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,15.0,maternal,2nd trimester,22-26 weeks gestation,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,108,2025-12-02T16:05:11.478648
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,13.0,maternal,3rd trimester,34-38 weeks gestation,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,109,2025-12-02T16:05:11.478648
28069720.0,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,14.0,maternal,postpartum,>=12 weeks,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,110,2025-12-02T16:05:11.478648
28069720.0,metformin,dose,,g/day,,,,minmax,0.5,3.0,,oral,,25.0,maternal,pregnancy/postpartum,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,111,2025-12-02T16:05:11.478648
28069720,metformin,dosing interval,12,h,median,,,minmax,8,12.0,,oral,,6.0,maternal,1st trimester,10-14 weeks gestation,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,106,2025-12-02T16:05:15.087972
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,15.0,maternal,2nd trimester,22-26 weeks gestation,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,107,2025-12-02T16:05:15.087972
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,13.0,maternal,3rd trimester,34-38 weeks gestation,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,108,2025-12-02T16:05:15.087972
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,14.0,maternal,postpartum,>=12 weeks,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,109,2025-12-02T16:05:15.087972
28069720,metformin,dose,,g/day,,,,minmax,0.5,3.0,,oral,,25.0,maternal,pregnancy/postpartum,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,110,2025-12-02T16:05:15.087972
28069720,metformin,dosing interval,12,h,median,,,minmax,8,12.0,,oral,,6.0,maternal,1st trimester,10-14 weeks gestation,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,106,2025-12-02T16:05:21.408417
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,15.0,maternal,2nd trimester,22-26 weeks gestation,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,107,2025-12-02T16:05:21.408417
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,13.0,maternal,3rd trimester,34-38 weeks gestation,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,108,2025-12-02T16:05:21.408417
28069720,metformin,dosing interval,12,h,median,,,minmax,8,24.0,,oral,,14.0,maternal,postpartum,>=12 weeks,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,109,2025-12-02T16:05:21.408417
28069720,metformin,dose,,g/day,,,,minmax,0.5,3.0,,oral,,25.0,maternal,pregnancy/postpartum,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,110,2025-12-02T16:05:21.408417
15866611.0,metformin,dose,850,mg,,,,,,,bid,oral,"started treatment between gestational weeks 5 and 12 (on average, at gestational week 8) and continued the medication until delivery",15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,112,2025-12-02T16:05:06.199640
15866611.0,metformin,treatment start gestational week,8,weeks,mean,,,minmax,5,12.0,,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,113,2025-12-02T16:05:06.199640
15866611.0,metformin,dose,850,mg,,,,,,,bid,oral,"started treatment between gestational weeks 5 and 12 (on average, at gestational week 8) and continued the medication until delivery",15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,112,2025-12-02T16:05:11.478648
15866611.0,metformin,treatment start gestational week,8,weeks,mean,,,minmax,5,12.0,,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,113,2025-12-02T16:05:11.478648
15866611,metformin,dose,850,mg,,,,,,,bid,oral,"started treatment between gestational weeks 5 and 12 (on average, at gestational week 8) and continued the medication until delivery",15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,111,2025-12-02T16:05:15.087972
15866611,metformin,treatment start gestational week,8,weeks,mean,,,minmax,5,12.0,,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,112,2025-12-02T16:05:15.087972
15866611,metformin,dose,850,mg,,,,,,,bid,oral,"started treatment between gestational weeks 5 and 12 (on average, at gestational week 8) and continued the medication until delivery",15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,111,2025-12-02T16:05:21.408417
15866611,metformin,treatment start gestational week,8,weeks,mean,,,minmax,5,12.0,,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,112,2025-12-02T16:05:21.408417
24633859.0,metformin,treatment start gestational week,30,weeks,mean,,,minmax,26,34.0,,oral,,86.0,maternal,3rd trimester,36 GW,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,114,2025-12-02T16:05:06.199640
24633859.0,metformin,dose,,g,,,,minmax,500,1000.0,bid,oral,"daily, started on average at
30 gw (range 26–34 gw)",86.0,maternal,3rd trimester,37 GW,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,115,2025-12-02T16:05:06.199640
24633859.0,metformin,treatment start gestational week,30,weeks,mean,,,minmax,26,34.0,,oral,,86.0,maternal,3rd trimester,36 GW,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,114,2025-12-02T16:05:11.478648
24633859.0,metformin,dose,,g,,,,minmax,500,1000.0,bid,oral,"daily, started on average at
30 gw (range 26–34 gw)",86.0,maternal,3rd trimester,37 GW,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,115,2025-12-02T16:05:11.478648
24633859,metformin,treatment start gestational week,30,weeks,mean,,,minmax,26,34.0,,oral,,86.0,maternal,3rd trimester,36 GW,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,113,2025-12-02T16:05:15.087972
24633859,metformin,dose,,g,,,,minmax,500,1000.0,bid,oral,"daily, started on average at
30 gw (range 26–34 gw)",86.0,maternal,3rd trimester,37 GW,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,114,2025-12-02T16:05:15.087972
24633859,metformin,treatment start gestational week,30,weeks,mean,,,minmax,26,34.0,,oral,,86.0,maternal,3rd trimester,36 GW,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,113,2025-12-02T16:05:21.408417
24633859,metformin,dose,,g,,,,minmax,500,1000.0,bid,oral,"daily, started on average at
30 gw (range 26–34 gw)",86.0,maternal,3rd trimester,37 GW,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,114,2025-12-02T16:05:21.408417
1608848.0,nifedipine,dose,10,mg,,,,,,,every 6 h,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,116,2025-12-02T16:05:06.199640
1608848.0,nifedipine,dose,10,mg,,,,,,,every 6 h,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,116,2025-12-02T16:05:11.478648
1608848,nifedipine,dose,10,mg,,,,,,,every 6 h,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,115,2025-12-02T16:05:15.087972
1608848,nifedipine,dose,10,mg,,,,,,,every 6 h,oral,,15.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,115,2025-12-02T16:05:21.408417
17464806.0,nifedipine,dose,60,mg,,,,,,,single dose,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,capsule,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,117,2025-12-02T16:05:06.199640
17464806.0,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,tablet,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,118,2025-12-02T16:05:06.199640
17464806.0,nifedipine,dose,60,mg,,,,,,,single dose,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,capsule,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,117,2025-12-02T16:05:11.478648
17464806.0,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,tablet,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,118,2025-12-02T16:05:11.478648
17464806,nifedipine,dose,60,mg,,,,,,,single dose,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,capsule,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,116,2025-12-02T16:05:15.087972
17464806,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,tablet,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,117,2025-12-02T16:05:15.087972
17464806,nifedipine,dose,60,mg,,,,,,,single dose,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,capsule,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,116,2025-12-02T16:05:21.408417
17464806,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,24.0,maternal,2nd and 3rd trimester,22-34 GW,,tablet,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,117,2025-12-02T16:05:21.408417
17667209.0,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,5.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,119,2025-12-02T16:05:06.199640
17667209.0,nifedipine,dose,20,mg,,,,,,,single dose,oral,administered 60 minutes after the last nifedipine capsule was given (t = 105 min) ,5.0,maternal,3rd trimester,,,slow release tablet,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,120,2025-12-02T16:05:06.199640
17667209.0,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,5.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,119,2025-12-02T16:05:11.478648
17667209.0,nifedipine,dose,20,mg,,,,,,,single dose,oral,administered 60 minutes after the last nifedipine capsule was given (t = 105 min) ,5.0,maternal,3rd trimester,,,slow release tablet,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,120,2025-12-02T16:05:11.478648
17667209,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,5.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,118,2025-12-02T16:05:15.087972
17667209,nifedipine,dose,20,mg,,,,,,,single dose,oral,administered 60 minutes after the last nifedipine capsule was given (t = 105 min) ,5.0,maternal,3rd trimester,,,slow release tablet,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,119,2025-12-02T16:05:15.087972
17667209,nifedipine,dose,10,mg,,,,,,,4 doses in 15 min intervals,oral,,5.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,118,2025-12-02T16:05:21.408417
17667209,nifedipine,dose,20,mg,,,,,,,single dose,oral,administered 60 minutes after the last nifedipine capsule was given (t = 105 min) ,5.0,maternal,3rd trimester,,,slow release tablet,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,119,2025-12-02T16:05:21.408417
18271884.0,nifedipine,dose,94.2,mg/day,mean,SE,7.2,minmax,30,150.0,,oral,,31.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,121,2025-12-02T16:05:06.199640
18271884.0,nifedipine,dose,81.9,mg/day,mean,SE,8.4,minmax,30,150.0,,oral,,21.0,maternal,delivery,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,122,2025-12-02T16:05:06.199640
18271884.0,nifedipine,dose,94.2,mg/day,mean,SE,7.2,minmax,30,150.0,"once daily, bid, or tid",oral,,31.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,121,2025-12-02T16:05:11.478648
18271884.0,nifedipine,dose,81.9,mg/day,mean,SE,8.4,minmax,30,150.0,"once daily, bid, or tid",oral,,21.0,maternal,delivery,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,122,2025-12-02T16:05:11.478648
18271884,nifedipine,dose,94.2,mg/day,mean,SE,7.2,minmax,30,150.0,,oral,,31.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,120,2025-12-02T16:05:15.087972
18271884,nifedipine,dose,81.9,mg/day,mean,SE,8.4,minmax,30,150.0,,oral,,21.0,maternal,delivery,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,121,2025-12-02T16:05:15.087972
18271884,nifedipine,dose,94.2,mg/day,mean,SE,7.2,minmax,30,150.0,,oral,,31.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,120,2025-12-02T16:05:21.408417
18271884,nifedipine,dose,81.9,mg/day,mean,SE,8.4,minmax,30,150.0,,oral,,21.0,maternal,delivery,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,121,2025-12-02T16:05:21.408417
18394772.0,nifedipine,loading dose,40,mg,,,,,,,,oral,over 1 h (four capsules 10 mg every 15 min),14.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,123,2025-12-02T16:05:06.199640
18394772.0,nifedipine,maintenance total dose,60,mg/day,,,,,,,,oral,20 mg slow-release tablets given all 8 h,7.0,maternal,3rd trimester,,,Group 1 nifedipine slow-release,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,124,2025-12-02T16:05:06.199640
18394772.0,nifedipine,maintenance total dose,90,mg/day,,,,,,,every 12 h,oral,GITS given for at least 120 h,7.0,maternal,3rd trimester,,,Group 2 nifedipine GITS,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,125,2025-12-02T16:05:06.199640
18394772.0,nifedipine,loading dose,40,mg,,,,,,,,oral,over 1 h (four capsules 10 mg every 15 min),14.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,123,2025-12-02T16:05:11.478648
18394772.0,nifedipine,maintenance total dose,60,mg/day,,,,,,,,oral,20 mg slow-release tablets given all 8 h,7.0,maternal,3rd trimester,,,Group 1 nifedipine slow-release,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,124,2025-12-02T16:05:11.478648
18394772.0,nifedipine,maintenance total dose,90,mg/day,,,,,,,every 12 h,oral,GITS given for at least 120 h,7.0,maternal,3rd trimester,,,Group 2 nifedipine GITS,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,125,2025-12-02T16:05:11.478648
18394772,nifedipine,loading dose,40,mg,,,,,,,,oral,over 1 h (four capsules 10 mg every 15 min),14.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,122,2025-12-02T16:05:15.087972
18394772,nifedipine,maintenance total dose,60,mg/day,,,,,,,,oral,20 mg slow-release tablets given all 8 h,7.0,maternal,3rd trimester,,,Group 1 nifedipine slow-release,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,123,2025-12-02T16:05:15.087972
18394772,nifedipine,maintenance total dose,90,mg/day,,,,,,,every 12 h,oral,GITS given for at least 120 h,7.0,maternal,3rd trimester,,,Group 2 nifedipine GITS,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,124,2025-12-02T16:05:15.087972
18394772,nifedipine,loading dose,40,mg,,,,,,,,oral,over 1 h (four capsules 10 mg every 15 min),14.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,122,2025-12-02T16:05:21.408417
18394772,nifedipine,maintenance total dose,60,mg/day,,,,,,,,oral,20 mg slow-release tablets given all 8 h,7.0,maternal,3rd trimester,,,Group 1 nifedipine slow-release,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,123,2025-12-02T16:05:21.408417
18394772,nifedipine,maintenance total dose,90,mg/day,,,,,,,every 12 h,oral,GITS given for at least 120 h,7.0,maternal,3rd trimester,,,Group 2 nifedipine GITS,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,124,2025-12-02T16:05:21.408417
1951561.0,nifedipine,dose,10,mg,,,,,,,,oral,,8.0,maternal,postpartum,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,126,2025-12-02T16:05:06.199640
1951561.0,nifedipine,dose,10,mg,,,,,,,,oral,,8.0,maternal,postpartum,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,126,2025-12-02T16:05:11.478648
1951561,nifedipine,dose,10,mg,,,,,,,,oral,,8.0,maternal,postpartum,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,125,2025-12-02T16:05:15.087972
1951561,nifedipine,dose,10,mg,,,,,,,,oral,,8.0,maternal,postpartum,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,125,2025-12-02T16:05:21.408417
21644845.0,nifedipine,loading dose,30,mg,,,,,,,,oral,10 mg every 15 min up to three doses,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,127,2025-12-02T16:05:06.199640
21644845.0,nifedipine,study dose,10-20,mg,,,,,,,every 6 h,oral,12 h after the loading dose,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,128,2025-12-02T16:05:06.199640
21644845.0,nifedipine,loading dose,30,mg,,,,,,,,oral,10 mg every 15 min up to three doses,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,127,2025-12-02T16:05:11.478648
21644845.0,nifedipine,study dose,10-20,mg,,,,,,,every 6 h,oral,12 h after the loading dose,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,128,2025-12-02T16:05:11.478648
21644845,nifedipine,loading dose,30,mg,,,,,,,,oral,10 mg every 15 min up to three doses,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,126,2025-12-02T16:05:15.087972
21644845,nifedipine,study dose,10-20,mg,,,,,,,every 6 h,oral,12 h after the loading dose,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,127,2025-12-02T16:05:15.087972
21644845,nifedipine,loading dose,30,mg,,,,,,,,oral,10 mg every 15 min up to three doses,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,126,2025-12-02T16:05:21.408417
21644845,nifedipine,study dose,10-20,mg,,,,,,,every 6 h,oral,12 h after the loading dose,20.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,127,2025-12-02T16:05:21.408417
2216229.0,nifedipine,dose,20,mg,,,,,,,single dose,oral,,10.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,129,2025-12-02T16:05:06.199640
2216229.0,nifedipine,dose,20,mg,,,,,,,single dose,oral,,10.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,129,2025-12-02T16:05:11.478648
2216229,nifedipine,dose,20,mg,,,,,,,single dose,oral,,10.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,128,2025-12-02T16:05:15.087972
2216229,nifedipine,dose,20,mg,,,,,,,single dose,oral,,10.0,maternal,3rd trimester,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,128,2025-12-02T16:05:21.408417
2256493.0,nifedipine,dose,45.1,mg/d,mean,SD,11.0,minmax,40,80.0,every 6 h,oral,,20.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,130,2025-12-02T16:05:06.199640
2256493.0,nifedipine,dose,45.1,mg/d,mean,SD,11.0,minmax,40,80.0,every 6 h,oral,,20.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,130,2025-12-02T16:05:11.478648
2256493,nifedipine,dose,45.1,mg/d,mean,SD,11.0,minmax,40,80.0,every 6 h,oral,,20.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,129,2025-12-02T16:05:15.087972
2256493,nifedipine,dose,45.1,mg/d,mean,SD,11.0,minmax,40,80.0,every 6 h,oral,,20.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,129,2025-12-02T16:05:21.408417
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 6 h,oral,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,131,2025-12-02T16:05:06.199640
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 8 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,132,2025-12-02T16:05:06.199640
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 4 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,133,2025-12-02T16:05:06.199640
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 6 h,oral,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,131,2025-12-02T16:05:11.478648
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 8 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,132,2025-12-02T16:05:11.478648
22875663.0,nifedipine,dose,10-20,mg,,,,,,,every 4 h,oral,,1.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,133,2025-12-02T16:05:11.478648
