PMID,Characteristics,Sub-category,Value,Unit,Summary Statistics,variation type,variability value,Interval type,Interval high,Interval low,Subjects n,Population,PregnancyStage,Gestational Age,P-values,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
32345324.0,Sex of fetus (es),Female,22,,N,%,52.4,,,,42.0,maternal,2nd trimester,,,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2804,2025-12-02T16:05:11.015401
32345324.0,Sex of fetus (es),Missing,0,,N,%,0,,,,42.0,maternal,2nd trimester,,,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2805,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Winter,16,,N,%,38.1,,,,42.0,maternal,2nd trimester,,0.07,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2806,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Spring,8,,N,%,19.1,,,,42.0,maternal,2nd trimester,,,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2807,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Summer,10,,N,%,23.8,,,,42.0,maternal,2nd trimester,,,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2808,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Fall,8,,N,%,19.1,,,,42.0,maternal,2nd trimester,,,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2809,2025-12-02T16:05:11.015401
32345324.0,Time differences between BP-3 and glucose measurements,,39.2,days,mean,SD,19.8,,,,42.0,maternal,2nd trimester,,0.04,Q1,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2810,2025-12-02T16:05:11.015401
32345324.0,age at pregnancy,,33.8,years,mean,SD,3.3,minmax,27,41,42.0,maternal,2nd trimester,,0.14,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2811,2025-12-02T16:05:11.015401
32345324.0,pre-pregnancy BMI (kg/m2),<25,26,,N,%,61.9,,,,42.0,maternal,2nd trimester,,0.66,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2812,2025-12-02T16:05:11.015401
32345324.0,pre-pregnancy BMI (kg/m2),>=25,16,,N,%,38.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2813,2025-12-02T16:05:11.015401
32345324.0,Family history of DM,,4,,N,%,9.5,,,,42.0,maternal,2nd trimester,,0.74,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2814,2025-12-02T16:05:11.015401
32345324.0,Smoking status,Never,32,,N,%,76.2,,,,42.0,maternal,2nd trimester,,0.09,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2815,2025-12-02T16:05:11.015401
32345324.0,Smoking status,Former,10,,N,%,23.8,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2816,2025-12-02T16:05:11.015401
32345324.0,Smoking status,Current,0,,N,%,0,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2817,2025-12-02T16:05:11.015401
32345324.0,Total physical activity,,9,hours/week,mean,SD,12.6,,,,42.0,maternal,2nd trimester,,0.45,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2818,2025-12-02T16:05:11.015401
32345324.0,Race,Non-Hispanic white,34,,N,%,81,,,,42.0,maternal,2nd trimester,,1,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2819,2025-12-02T16:05:11.015401
32345324.0,Race,Black/African American,2,,N,%,4.8,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2820,2025-12-02T16:05:11.015401
32345324.0,Race,Asian,3,,N,%,7.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2821,2025-12-02T16:05:11.015401
32345324.0,Race,Other,3,,N,%,7.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2822,2025-12-02T16:05:11.015401
32345324.0,Education level,High school graduate or less,0,,N,%,0,,,,42.0,maternal,2nd trimester,,1,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2823,2025-12-02T16:05:11.015401
32345324.0,Education level,Some college,2,,N,%,4.8,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2824,2025-12-02T16:05:11.015401
32345324.0,Education level,College graduate or higher,35,,N,%,83.3,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2825,2025-12-02T16:05:11.015401
32345324.0,Education level,Missing,5,,N,%,11.9,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2826,2025-12-02T16:05:11.015401
32345324.0,Infertility diagnosis,Male-factor,17,,N,%,63,,,,42.0,maternal,2nd trimester,,0.24,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2827,2025-12-02T16:05:11.015401
32345324.0,Infertility diagnosis,Female factor,9,,N,%,21.4,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2828,2025-12-02T16:05:11.015401
32345324.0,Infertility diagnosis,Unexplained,16,,N,%,38.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2829,2025-12-02T16:05:11.015401
32345324.0,Fetus number of the pregnancy,1,31,,N,%,73.8,,,,42.0,maternal,2nd trimester,,0.8,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2830,2025-12-02T16:05:11.015401
32345324.0,Fetus number of the pregnancy,2,11,,N,%,26.2,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2831,2025-12-02T16:05:11.015401
32345324.0,Fetus number of the pregnancy,>=3,0,,N,%,0,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2832,2025-12-02T16:05:11.015401
32345324.0,Infertility treatment,IVF,25,,N,%,53.2,,,,42.0,maternal,2nd trimester,,0.64,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2833,2025-12-02T16:05:11.015401
32345324.0,Infertility treatment,IUI,8,,N,%,19.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2834,2025-12-02T16:05:11.015401
32345324.0,Infertility treatment,Natual conception,9,,N,%,21.4,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2835,2025-12-02T16:05:11.015401
32345324.0,Physician-diagnosed PCOS,,1,,N,%,2.4,,,,42.0,maternal,2nd trimester,,0.36,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2836,2025-12-02T16:05:11.015401
32345324.0,Sex of fetus (es),Male,20,,N,%,47.6,,,,42.0,maternal,2nd trimester,,1,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2837,2025-12-02T16:05:11.015401
32345324.0,Sex of fetus (es),Female,22,,N,%,52.4,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2838,2025-12-02T16:05:11.015401
32345324.0,Sex of fetus (es),Missing,0,,N,%,0,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2839,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Winter,16,,N,%,38.1,,,,42.0,maternal,2nd trimester,,0.07,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2840,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Spring,8,,N,%,19.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2841,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Summer,10,,N,%,23.8,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2842,2025-12-02T16:05:11.015401
32345324.0,Season of urine collection,Fall,8,,N,%,19.1,,,,42.0,maternal,2nd trimester,,,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2843,2025-12-02T16:05:11.015401
32345324.0,Time differences between BP-3 and glucose measurements,,39.2,days,mean,SD,19.8,,,,42.0,maternal,2nd trimester,,0.04,Q4,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2844,2025-12-02T16:05:11.015401
32653713.0,age at delivery,,26.4,years,mean,SD,5.7,,,,386.0,maternal,delivery,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2845,2025-12-02T16:05:11.015401
32653713.0,age,,9.89,years,mean,SD,0.16,,,,386.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2846,2025-12-02T16:05:11.015401
32653713.0,BMI before pregnancy,,21.7,kg/m2,mean,SD,2.9,,,,386.0,maternal,preconception,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2847,2025-12-02T16:05:11.015401
32653713.0,Completed high school education,,105,,N,%,27.2,,,,386.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2848,2025-12-02T16:05:11.015401
32653713.0,obesity,,18.1,%,N,,,,,,386.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2849,2025-12-02T16:05:11.015401
32653713.0,Sex ,male,206,,N,,,,,,386.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2850,2025-12-02T16:05:11.015401
34952328.0,Maternal age,,31.9,years,Mean,SD,4.1,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2851,2025-12-02T16:05:11.015401
34952328.0,Pre-pregnancy BMI,,23.8,kg/m^2,Mean,SD,4.5,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2852,2025-12-02T16:05:11.015401
34952328.0,Gestational Weight Gain,,14,kg,Mean,%,5,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2853,2025-12-02T16:05:11.015401
34952328.0,Smoking during pregnancy,,303,,N,%,73.5,,,,416.0,Maternal,Trimester 1,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2854,2025-12-02T16:05:11.015401
34952328.0,Smoking during pregnancy,Until 1st trimester,56,,N,%,13.6,,,,416.0,Maternal,Trimester 1,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2855,2025-12-02T16:05:11.015401
34952328.0,Smoking during pregnancy,Until 3rd trimester,53,,N,%,12.9,,,,416.0,Maternal,Trimester 3,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2856,2025-12-02T16:05:11.015401
34952328.0,Socioeconomic Status,High/middle,273,,N,%,65.6,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2857,2025-12-02T16:05:11.015401
34952328.0,Socioeconomic Status,Low,143,,N,%,34.4,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2858,2025-12-02T16:05:11.015401
34952328.0,Parental Cardiovascular History,,196,,N,%,47.6,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2859,2025-12-02T16:05:11.015401
34952328.0,Parental Cardiovascular History,1 parent has 1 + diagnosis,178,,N,%,43.2,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2860,2025-12-02T16:05:11.015401
34952328.0,Parental Cardiovascular History,Both parents have 1 + diagnosis,38,,N,%,9.2,,,,416.0,Maternal,Pre-pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2861,2025-12-02T16:05:11.015401
34952328.0,Sex,Female,197,,N,%,47.4,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2862,2025-12-02T16:05:11.015401
34952328.0,Sex,Male,219,,N,%,52.6,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2863,2025-12-02T16:05:11.015401
34952328.0,Gestational age at birth,,39.8,weeks,Mean,SD,1.3,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2864,2025-12-02T16:05:11.015401
34952328.0,Age at cardio measure,,11.1,years,Mean,SD,0.5,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2865,2025-12-02T16:05:11.015401
34952328.0,Height at cardio measure,,146.6,cm,Mean,SD,7.8,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2866,2025-12-02T16:05:11.015401
34952328.0,Systolic blood pressure,,102.1,mmHg,Mean,SD,9.9,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2867,2025-12-02T16:05:11.015401
34952328.0,Diastolic blood pressure,,60.1,mmHg,Mean,SD,7.7,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2868,2025-12-02T16:05:11.015401
34952328.0,Pulse wave velocity,,4.4,m/s,Mean,SD,0.5,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2869,2025-12-02T16:05:11.015401
34952328.0,Central retinal arteriolar equivalent,,181.1,μm,Mean,SD,12.8,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2870,2025-12-02T16:05:11.015401
34952328.0,Central retinal venular equivalent,,252.3,μm,Mean,SD,17.2,,,,416.0,Pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2871,2025-12-02T16:05:11.015401
35421480.0,Age,,35,years,Median,,,IQR,32,38,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2872,2025-12-02T16:05:11.015401
35421480.0,Race,White,154,,N,Proportion (%),88,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2873,2025-12-02T16:05:11.015401
35421480.0,Race,Black,5,,N,Proportion (%),2,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2874,2025-12-02T16:05:11.015401
35421480.0,Race,Asian,8,,N,Proportion (%),5,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2875,2025-12-02T16:05:11.015401
35421480.0,Race,Other,8,,N,Proportion (%),5,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2876,2025-12-02T16:05:11.015401
35421480.0,BMI,,22.3,kg/m2,Median,,,IQR,21.2,25.7,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2877,2025-12-02T16:05:11.015401
35421480.0,Smoking status,Ever smoked,50,,N,Proportion (%),29,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2878,2025-12-02T16:05:11.015401
35421480.0,Physical activity,,5.5,hrs/week,Median,,,IQR,2.7,10,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2879,2025-12-02T16:05:11.015401
35421480.0,Education,Graduate degree,105,,N,Proportion (%),60,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2880,2025-12-02T16:05:11.015401
35421480.0,Infertility diagnosis,Male factor,58,,N,Proportion (%),33,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2881,2025-12-02T16:05:11.015401
35421480.0,Infertility diagnosis,Female factor,59,,N,Proportion (%),33,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2882,2025-12-02T16:05:11.015401
35421480.0,Infertility diagnosis,Unexplained,58,,N,Proportion (%),33,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2883,2025-12-02T16:05:11.015401
35421480.0,Cycle type,Without medical treatment,29,,N,Proportion (%),17,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2884,2025-12-02T16:05:11.015401
35421480.0,Cycle type,IUI,45,,N,Proportion (%),26,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2885,2025-12-02T16:05:11.015401
35421480.0,Cycle type,IVF,101,,N,Proportion (%),57,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2886,2025-12-02T16:05:11.015401
35421480.0,Number of babies,Singleton (1),144,,N,Proportion (%),82,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2887,2025-12-02T16:05:11.015401
35421480.0,Number of babies,Twins (2),28,,N,Proportion (%),16,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2888,2025-12-02T16:05:11.015401
35421480.0,Number of babies,Triplet (3),3,,N,Proportion (%),2,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2889,2025-12-02T16:05:11.015401
35421480.0,Trimester of sample collection,1st,61,,N,Proportion (%),35,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2890,2025-12-02T16:05:11.015401
35421480.0,Trimester of sample collection,2nd,47,,N,Proportion (%),27,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2891,2025-12-02T16:05:11.015401
35421480.0,Trimester of sample collection,3rd,67,,N,Proportion (%),38,,,,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2892,2025-12-02T16:05:11.015401
35421480.0,Serum lipids,Total cholesterol,229,mg/dL,Median,,,IQR,189,280,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2893,2025-12-02T16:05:11.015401
35421480.0,Serum lipids,HDL cholesterol,68,mg/dL,Median,,,IQR,58,79,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2894,2025-12-02T16:05:11.015401
35421480.0,Serum lipids,Non-HDL cholesterol,161,mg/dL,Median,,,IQR,120,206,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2895,2025-12-02T16:05:11.015401
35421480.0,Serum lipids,LDL cholesterol,120,mg/dL,Median,,,IQR,92,158,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2896,2025-12-02T16:05:11.015401
35421480.0,Serum lipids,Triglycerides,181,mg/dL,Median,,,IQR,111,251,175.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2897,2025-12-02T16:05:11.015401
35700189.0,weight before pregnancy,,59,kg,median,,,"25th, 75th centiles",54,66,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2898,2025-12-02T16:05:11.015401
35700189.0,Height ,,165,cm,median,,,"25th, 75th centiles",161,169,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2899,2025-12-02T16:05:11.015401
35700189.0,age at conception,,32.1,years,median,,,"25th, 75th centiles",29.9,35.2,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2900,2025-12-02T16:05:11.015401
35700189.0,education after high school,<3,82,,N,%,17,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2901,2025-12-02T16:05:11.015401
35700189.0,education after high school,3-4,125,,N,%,26,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2902,2025-12-02T16:05:11.015401
35700189.0,education after high school,>4,268,,N,%,56,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2903,2025-12-02T16:05:11.015401
35700189.0,education after high school,missing,3,,N,%,1,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2904,2025-12-02T16:05:11.015401
35700189.0,active smoking during trimester 2,<=1 cigarette/day,427,,N,%,89,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2905,2025-12-02T16:05:11.015401
35700189.0,active smoking during trimester 2,>1 cigarette/day,11,,N,%,2,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2906,2025-12-02T16:05:11.015401
35700189.0,active smoking during trimester 2,missing,40,,N,%,8,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2907,2025-12-02T16:05:11.015401
35700189.0,parity before the index pregnancy,Nulliparous,219,,N,%,46,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2908,2025-12-02T16:05:11.015401
35700189.0,parity before the index pregnancy,1 child,211,,N,%,44,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2909,2025-12-02T16:05:11.015401
35700189.0,parity before the index pregnancy,>=2 children ,48,,N,%,10,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2910,2025-12-02T16:05:11.015401
35700189.0,parity before the index pregnancy,missing,0,,N,%,0,,,,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2911,2025-12-02T16:05:11.015401
35700189.0,Duration of gestation,,40,weeks,median,,,"25th, 75th centiles",39,40.7,478.0,maternal,pregnant,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2912,2025-12-02T16:05:11.015401
35700189.0,Child sex,female,220,,N,%,46,,,,478.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2913,2025-12-02T16:05:11.015401
35700189.0,Child sex,male,256,,N,%,54,,,,478.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2914,2025-12-02T16:05:11.015401
35700189.0,Child sex,missing,2,,N,%,0,,,,478.0,pediatric,,children,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2915,2025-12-02T16:05:11.015401
35839910.0,Maternal age,< 25,18,,N,%,28.1,,,,64.0,maternal,pregnant,,<0.01,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2916,2025-12-02T16:05:11.015401
35839910.0,Maternal age,25 – 29,12,,N,%,18.8,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2917,2025-12-02T16:05:11.015401
35839910.0,Maternal age,30 – 34,24,,N,%,37.5,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2918,2025-12-02T16:05:11.015401
35839910.0,Maternal age,≥ 35,10,,N,%,15.6,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2919,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Non-Hispanic White,16,,N,%,25,,,,64.0,maternal,pregnant,,<0.01,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2920,2025-12-02T16:05:11.015401
35839910.0,Race/Ethnicity,Non-Hispanic Black,6,,N,%,9.4,,,,64.0,maternal,pregnant,,,GDM cases,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,2921,2025-12-02T16:05:11.015401
